0,science,anti,medical,good,point,claim,prove,call,safe,wrong
1,food,scientific,fact,base,leave,issue,human,cell,current,story
2,vaccine,autism,study,flu,mercury,evidence,pregnant_woman,safety,link,safe
3,child,vaccinate,parent,kid,vaccinated,school,measl,vaccination,protect,reason
4,people,work,public,drug,bad,harm,person,change,big,free
5,vaccine,risk,give,immune_system,age,baby,receive,effective,immunity,small
6,people,vaccination,thing,problem,read,doctor,anti_vaxxer,understand,happen,million
7,make,people,health,world,article,care,good,live,day,life
8,fact,research,issue,number,rate,cdc,concern,mmr,http_www,public_health
9,die,death,vaccination,time,disease,family,childhood,today,back,adult
10,disease,year,vaccine,polio,case,virus,prevent,illness,great,epidemic
